afdc_ra,badenglh,emp,expstat,fdst_ra,ged,kids,kidsud4,longafdc,married,minor02,minor03,minor04,neveradc,neverful,neverwrk,nodegree,single,numinhh,schlhgst,agesq,pre12ern,pre12wrk,bifid,age,caltime,site,treated
0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,4,10,992,,1,124260,32,23,4,1
0,0,1,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,2,12,552,6000,1,124261,24,22,4,0
1,0,0,1,1,1,,,1,0,0,0,0,0,0,0,1,0,7,10,870,,,124263,30,22,4,1
,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,2,13,930,,0,124278,31,26,4,0
1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1,6,12,1056,,0,124362,33,23,4,1
0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,3,12,600,3000,0,124417,25,26,16,0
0,0,1,1,0,1,1,1,0,,0,0,0,1,0,0,1,,3,10,552,6700,1,124420,24,24,16,1
0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,4,12,1056,4226,0,124448,33,24,16,1
0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,4,12,870,3515,0,124460,30,24,16,1
0,0,1,1,0,0,1,0,1,,0,0,0,0,0,0,0,,6,12,1122,0,0,124461,34,25,16,1
0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,3,12,650,7000,1,124470,26,24,16,1
1,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,2,13,600,,,124485,25,23,16,1
0,0,0,0,0,1,,,0,0,0,0,0,1,0,0,1,0,4,10,2550,0,0,124504,51,23,16,1
0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,12,2550,220,0,124506,51,23,16,1
0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,2,10,1892,125,0,124550,44,22,16,1
0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,12,870,5432,1,124555,30,22,16,1
1,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,2,12,702,3560,0,124597,27,29,16,1
0,0,1,1,1,0,1,1,0,1,0,1,0,0,0,0,0,0,4,12,702,0,0,124865,27,29,1,1
1,0,0,1,1,0,1,0,0,,0,1,0,0,0,1,1,,2,8,2162,,0,124887,47,24,1,1
,0,1,1,1,1,0,0,0,0,0,0,0,1,0,0,1,0,1,11,1806,1729,0,124917,43,25,1,1
1,0,1,1,1,,1,0,1,,0,1,0,0,0,1,1,,4,12,1190,,0,124920,35,25,1,1
0,1,0,0,1,1,1,1,0,0,0,1,0,1,0,0,1,0,3,11,1056,12000,,124923,33,25,1,1
1,0,1,1,1,0,1,1,0,0,0,1,0,0,0,0,0,1,2,13,1122,7000,0,124925,34,25,1,1
0,0,1,1,0,0,,,0,0,0,1,0,0,0,0,0,1,5,12,756,,,124931,28,25,1,1
1,0,0,1,1,1,1,0,0,0,0,1,0,0,0,1,1,1,2,12,1056,,0,124948,33,25,1,1
0,0,0,0,1,1,1,1,0,0,0,1,0,0,0,0,1,0,6,10,600,0,0,124953,25,25,1,1
0,0,1,1,0,0,1,0,,0,0,1,0,0,0,0,0,0,3,12,702,31,,124958,27,25,1,1
0,0,0,1,1,1,1,1,0,1,0,1,0,1,0,0,1,0,5,11,650,0,0,124961,26,25,1,1
0,0,0,1,0,0,1,1,0,,0,0,0,1,0,0,0,,,12,870,,0,125002,30,24,3,1
1,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,4,8,756,313,0,125003,28,24,3,1
,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,1,1,3,9,552,0,,125018,24,23,3,0
0,0,1,1,1,0,1,0,0,1,0,0,0,1,1,0,1,0,3,9,702,,,125029,27,23,3,0
1,0,1,1,0,0,1,1,1,0,0,0,0,0,0,1,1,0,3,11,650,,0,125033,26,24,3,0
0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,5,11,930,6000,1,125056,31,23,3,0
0,0,1,1,0,0,1,1,0,,0,0,0,1,0,0,0,,4,12,600,,0,125062,25,22,3,1
,0,0,1,0,0,0,0,,0,0,0,0,0,0,0,1,0,1,12,2652,,,125064,52,24,3,1
0,0,1,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,3,12,650,9000,1,125069,26,23,3,0
1,0,1,1,1,0,1,1,1,0,0,0,0,0,0,0,1,0,3,10,650,,1,125123,26,23,3,1
1,0,1,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0,6,12,756,,,125129,28,22,3,1
0,0,1,1,0,0,1,1,0,,0,0,0,1,0,0,1,,7,9,870,,,125136,30,24,3,1
0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,11,3306,3200,1,125139,58,24,3,0
0,0,0,0,1,0,1,1,0,1,0,0,0,1,0,0,0,0,4,12,552,,,125140,24,24,3,1
0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,5,12,1056,,,125142,33,23,3,0
0,0,0,1,0,0,1,1,0,,0,0,0,1,0,0,1,,2,9,702,2441,1,125147,27,22,3,0
0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,2,9,552,,0,125152,24,23,3,0
0,0,1,1,0,0,,,0,1,0,0,0,1,0,1,1,0,4,11,3422,,0,125154,59,24,3,1
,0,0,1,0,1,,,0,1,0,0,0,1,0,0,1,0,3,8,2162,,0,125155,47,24,3,0
0,0,1,1,0,0,1,0,1,1,0,0,0,0,1,0,1,0,4,11,2352,1021,0,125159,49,24,3,1
0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,3,9,552,2992,0,125161,24,24,3,0
0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,2,9,650,1500,1,125162,26,24,3,0
0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,14,2970,,0,125172,55,23,3,0
0,0,0,1,0,0,1,1,1,0,1,0,0,0,0,0,1,1,4,7,702,1300,0,125178,27,24,3,1
0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,5,9,992,8000,1,125198,32,23,3,0
0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,1,0,3,11,1640,0,0,125200,41,26,3,1
0,0,1,1,0,1,1,0,0,0,0,1,0,1,0,0,1,0,2,11,1640,14013,1,125217,41,23,1,1
0,0,0,1,0,0,1,1,0,1,0,1,0,1,0,0,1,0,3,9,1122,2580,1,125596,34,25,1,1
1,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,3,12,1332,0,0,126604,37,28,14,0
1,0,0,0,1,0,1,0,1,0,1,0,0,0,1,0,0,1,2,12,552,0,0,126621,24,29,14,1
1,0,0,1,1,1,1,0,1,0,1,0,0,0,0,1,1,1,3,11,930,,0,126635,31,28,14,1
1,0,1,1,1,1,1,1,0,0,1,0,0,0,0,0,1,0,5,9,702,0,0,126643,27,29,14,1
1,0,0,1,1,0,1,1,1,0,1,0,0,0,0,1,0,1,5,12,702,,0,126653,27,29,14,1
1,0,0,0,1,0,1,0,1,0,1,0,0,0,0,1,0,1,3,12,1056,,0,126668,33,29,14,1
1,0,0,1,1,1,,,1,,1,0,0,0,0,1,1,,9,11,1260,,0,126670,36,32,14,0
1,0,0,1,1,,1,,0,,1,0,0,0,0,1,1,,10,12,1056,,0,126686,33,31,14,0
1,0,0,1,,0,,,0,,1,0,0,1,0,1,,,,11,650,,0,126692,26,29,14,1
1,0,1,0,1,0,1,1,0,0,1,0,0,0,0,1,0,1,2,12,930,,0,126702,31,31,14,0
1,0,1,1,1,0,1,0,1,0,1,0,0,0,0,0,0,0,4,12,1482,1660,0,126717,39,29,14,0
1,0,1,1,1,1,,,1,0,1,0,0,0,0,1,1,1,3,11,650,,0,126741,26,31,14,1
0,,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,1,1,10,1980,,0,126755,45,31,14,0
0,1,1,0,0,0,1,1,0,1,0,1,0,1,0,0,1,0,4,,1806,0,0,126769,43,31,14,0
,0,0,1,1,0,1,0,0,0,1,0,0,1,0,1,0,1,4,12,1406,,0,126781,38,30,14,1
0,1,1,0,0,0,1,0,0,1,0,1,0,1,0,0,1,0,3,8,1406,6000,1,126787,38,32,14,0
1,0,1,1,1,0,1,0,1,,0,1,0,0,0,1,1,,5,10,756,,0,127703,28,22,1,1
0,0,0,1,0,0,1,1,1,,0,0,0,0,0,0,0,,3,12,930,1569,1,128268,31,24,16,0
0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,2,15,2256,1900,1,128286,48,25,16,1
0,0,0,1,0,0,1,1,0,0,0,0,0,1,1,0,0,0,2,12,812,900,0,128307,29,24,16,0
1,0,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,1,3,12,552,,,128310,24,23,16,0
1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,3,10,1980,492,0,128347,45,23,16,1
1,0,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,4,12,1190,,,128380,35,24,16,1
0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,3,12,1406,1000,0,128388,38,23,16,0
0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,1,1,0,2,12,2352,,0,128775,49,27,4,1
0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,,9,756,,0,129015,28,27,6,0
0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,3,12,1640,,,129018,41,28,6,1
0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,3,12,756,300,,129028,28,29,6,1
0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,1,1,6,9,870,7867,1,129029,30,29,6,1
1,0,0,1,1,0,1,0,1,0,1,0,0,0,0,1,0,0,3,12,1056,,0,129035,33,29,6,0
0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,2,12,1056,,,129037,33,28,6,1
0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,1,0,3,9,1640,,0,129051,41,27,6,1
0,0,0,1,0,1,1,0,1,,1,0,0,0,0,0,1,,5,11,756,0,0,129053,28,27,6,0
1,0,1,0,1,0,1,1,1,0,1,0,0,0,0,1,1,1,3,12,600,,0,129067,25,26,6,1
0,0,1,0,0,,,,0,0,0,1,0,1,0,0,1,1,3,12,1640,6000,1,129089,41,26,6,0
,0,0,0,1,0,1,1,1,0,0,1,0,0,0,0,0,1,2,12,756,0,0,129095,28,26,6,0
0,0,1,1,,0,0,0,0,0,0,0,0,1,0,0,1,1,2,11,650,4160,0,129107,26,26,6,0
1,1,0,0,1,0,,,1,0,0,1,0,0,0,1,0,1,3,12,1122,,0,129109,34,26,6,0
1,0,0,1,1,0,1,1,0,0,1,0,0,0,0,0,0,1,3,12,1806,,0,129127,43,25,6,1
1,0,0,1,1,0,,,1,0,0,1,0,0,0,1,1,1,7,10,812,,0,129133,29,24,6,1
1,1,0,0,1,0,1,0,1,0,0,1,0,0,0,1,0,0,4,14,1406,,0,129135,38,24,6,0
0,1,1,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,,16,1190,,,129141,35,24,6,0
0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,2,13,650,4033,,129157,26,25,6,0
,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,1,0,3,11,812,,,129160,29,24,6,0
0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,3,11,2352,540,1,129169,49,23,6,1
0,0,0,0,0,1,0,0,0,,1,0,0,0,0,0,1,,1,8,1892,1600,1,129172,44,23,6,0
1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,1,0,1,2,12,992,,0,129173,32,24,6,0
0,1,0,1,0,0,1,1,0,0,0,1,0,1,0,0,0,0,3,12,1056,12968,1,129174,33,24,6,1
0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,7,12,756,13347,1,129175,28,23,6,1
,0,0,0,1,0,1,0,1,0,1,0,0,0,0,1,0,1,3,12,1056,,0,129182,33,23,6,1
1,1,0,1,1,0,1,1,0,0,0,1,0,0,0,1,0,1,4,13,756,,0,129211,28,28,15,1
1,1,1,1,1,0,,,1,0,0,1,0,0,0,1,,0,3,13,812,,0,129221,29,28,15,0
1,1,1,1,1,0,1,1,1,0,0,1,0,0,0,0,,0,3,8,2652,0,0,129226,52,28,15,1
,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,12,1560,1800,0,129235,40,28,15,1
1,1,0,1,1,0,1,1,1,,0,1,0,0,0,1,1,,5,8,702,,0,129256,27,28,15,1
1,0,1,0,1,0,1,0,1,,0,0,0,0,0,0,1,,4,10,1332,0,0,129274,37,28,15,1
,1,0,0,1,0,1,1,0,,0,1,0,0,0,0,0,,,12,650,0,0,129293,26,28,15,1
,0,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,1,3,12,1260,8936,1,129295,36,28,15,1
1,1,1,0,1,0,1,1,0,0,0,1,0,0,0,1,1,0,3,13,756,,0,129323,28,27,15,0
1,0,1,1,1,0,1,0,1,0,1,0,0,0,0,1,0,1,4,12,992,,0,129328,32,28,15,1
1,0,0,1,1,1,1,1,0,0,0,1,0,0,0,0,1,1,2,8,552,0,0,129330,24,28,15,1
1,0,0,1,1,1,1,0,1,0,1,0,0,0,0,0,1,0,3,10,930,,0,129331,31,27,15,1
0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,7,2970,0,0,129336,55,28,15,0
1,0,0,1,1,0,1,1,1,0,0,0,0,0,1,0,1,0,3,10,1260,178,1,129340,36,27,15,0
1,0,0,0,1,1,1,0,0,,1,0,0,0,0,0,1,,2,9,1640,350,0,129342,41,28,15,0
1,0,0,1,1,1,1,0,1,0,1,0,0,0,0,0,1,0,4,10,1560,0,0,129350,40,27,15,0
0,,1,0,0,0,1,0,0,,0,1,0,1,0,0,1,,3,9,1190,4500,0,129352,35,28,15,0
0,0,1,1,,1,1,0,1,0,1,0,0,0,0,0,1,1,3,8,1892,6000,1,129358,44,27,15,0
1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1,3,12,1190,2688,0,129362,35,27,15,1
,1,0,1,1,0,1,0,0,1,0,1,0,0,0,0,0,0,4,16,1190,5770,0,129371,35,27,15,0
1,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,1,0,3,9,1122,1100,0,129372,34,27,15,0
1,0,0,1,1,1,1,0,1,0,1,0,0,0,0,1,,1,2,12,812,,0,129376,29,27,15,0
0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,1,0,1,7,13,1806,,0,129384,43,27,15,0
1,1,1,1,1,0,1,1,0,0,0,1,0,0,0,0,0,0,4,13,702,7325,0,129385,27,27,15,0
0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,5,14,552,1376,0,129387,24,27,15,0
1,1,1,1,1,0,,,1,0,0,1,0,0,0,1,0,0,4,12,812,,0,129388,29,27,15,1
0,1,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,4,13,756,0,0,129390,28,27,15,1
0,1,1,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,3,11,1980,3500,0,129391,45,27,15,1
0,0,0,1,0,1,1,0,1,0,0,1,0,0,0,0,1,0,2,14,1260,3000,,129413,36,30,15,1
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,8,5402,,0,129483,74,29,15,0
0,0,1,1,0,0,0,0,0,,1,0,0,1,0,0,0,,2,13,1560,6000,0,129502,40,29,15,0
0,0,1,1,0,1,1,1,0,0,1,0,0,1,0,0,1,1,4,17,1260,210,1,129505,36,29,15,1
1,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,3,12,1122,4000,,129509,34,29,15,1
,1,1,1,0,,1,0,0,1,0,1,0,1,0,0,,0,4,11,1260,3800,0,129510,36,29,15,1
1,0,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,4,12,1482,,0,129542,39,29,15,1
1,0,0,1,1,1,1,1,1,,1,0,0,0,0,0,1,,3,12,930,300,0,129570,31,29,15,0
0,0,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,5,14,1406,0,0,129576,38,29,15,1
0,0,0,1,1,0,1,1,1,0,0,0,0,0,0,1,1,1,3,11,552,,0,129588,24,29,15,1
,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,2,12,1332,0,0,129589,37,29,15,0
1,0,0,0,1,0,1,1,1,0,1,0,0,0,0,1,1,1,6,8,650,,0,129590,26,29,15,1
1,0,1,1,1,1,1,1,1,0,1,0,0,0,0,0,1,0,5,9,812,0,0,129597,29,29,15,1
1,0,0,1,0,1,1,1,0,0,1,0,0,0,0,0,1,1,5,12,650,170,1,129956,26,38,15,0
1,0,0,0,1,0,1,1,1,0,0,1,0,0,0,1,1,1,2,11,552,,0,130003,24,25,6,1
1,0,0,0,1,,1,0,1,0,1,0,0,0,0,1,,1,3,12,992,,0,130009,32,26,6,0
1,0,0,1,1,0,1,0,1,0,1,0,0,0,0,1,0,0,7,12,1482,,0,130012,39,26,6,1
0,,0,1,0,0,1,1,0,1,0,0,1,1,0,1,0,0,4,12,1722,,0,130017,42,25,6,0
1,1,0,1,1,0,1,0,1,0,0,1,0,0,0,1,1,1,3,8,1806,,0,130018,43,25,6,0
1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,1,3,12,552,,0,130024,24,26,6,0
1,0,0,1,1,1,1,1,1,1,0,0,0,0,1,0,,0,6,10,812,0,0,130025,29,25,6,1
0,0,1,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,2,12,2970,,1,130028,55,25,6,0
1,1,0,1,1,0,1,0,1,0,0,1,0,0,0,1,,1,4,8,1332,,0,130029,37,25,6,1
1,0,0,0,1,0,1,0,1,0,0,1,0,0,0,1,,1,2,10,756,,0,130032,28,25,6,0
1,0,1,0,1,1,1,0,1,0,0,1,0,0,0,0,1,0,4,7,992,0,0,130036,32,25,6,0
1,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,1,1,3,10,600,0,0,130042,25,26,6,0
0,0,1,1,0,,0,0,0,1,0,0,1,1,0,1,,0,5,16,756,,0,130044,28,26,6,1
0,0,1,1,0,,1,1,0,0,1,0,0,1,0,0,1,0,7,12,2450,5600,0,130055,50,24,6,1
1,0,1,1,1,0,1,1,1,0,1,0,0,0,0,1,1,1,3,10,756,,0,130064,28,24,6,0
0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,3,12,650,1257,0,130068,26,24,6,1
1,0,1,1,1,0,1,0,0,0,1,0,0,0,0,1,1,0,4,8,2970,,0,130070,55,24,6,1
0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,1,0,2,10,2162,2000,0,130078,47,23,6,1
0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,3,10,930,5000,1,130082,31,24,6,1
1,1,0,1,1,1,1,0,0,0,0,1,0,0,0,1,1,0,4,10,1892,,0,130087,44,24,6,1
1,0,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,1,8,12,702,,0,130090,27,24,6,1
1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,3,12,600,350,1,130096,25,24,6,0
,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,3,12,1056,2500,0,130100,33,22,6,1
0,0,0,1,0,,1,0,0,1,0,0,1,1,0,0,1,0,3,12,1056,10000,1,130215,33,29,6,1
0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,1,12,1122,,,130217,34,27,6,0
1,0,0,1,1,0,1,0,1,0,0,1,0,0,0,0,,0,3,9,1482,4800,1,130227,39,27,6,1
1,0,0,1,1,,1,1,0,0,1,0,0,0,0,0,1,1,2,12,756,,,130229,28,28,6,0
1,1,1,1,1,0,1,0,0,0,0,0,1,0,0,1,0,1,7,12,930,,0,130235,31,27,6,1
0,0,0,1,1,0,,,1,0,0,0,0,0,0,0,1,0,2,11,1722,,0,130248,42,27,6,1
,0,1,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,5,14,1332,2820,0,130257,37,32,6,1
0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,1,1,2,11,552,9000,1,130269,24,34,6,1
,0,0,1,1,0,1,0,1,0,0,1,0,0,0,1,0,0,3,12,812,,0,130292,29,27,6,1
,1,0,0,1,1,1,0,1,0,0,1,0,0,0,1,1,0,2,11,1482,,0,130294,39,27,6,0
1,1,0,1,1,0,1,0,1,0,0,1,0,0,0,1,0,1,3,12,930,,0,130295,31,27,6,1
0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,4,12,600,421,,130329,25,25,1,1
0,0,1,1,1,1,1,0,0,0,0,1,0,0,0,1,1,0,4,9,1332,,0,130527,37,24,1,1
,0,0,1,1,0,1,1,0,1,0,0,0,1,0,0,0,0,5,12,702,0,0,130727,27,25,4,1
1,0,1,1,1,0,1,1,0,,0,0,0,0,0,1,0,,3,12,1332,,0,130734,37,25,4,1
0,0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,3,12,1056,17000,1,130739,33,25,4,1
0,0,0,1,1,1,1,1,0,1,1,0,0,1,1,0,1,0,5,11,812,0,0,130740,29,25,4,0
0,0,1,1,1,0,1,0,0,1,0,0,0,1,0,1,0,0,4,12,1806,,0,130747,43,25,4,1
0,0,0,1,0,1,,,0,0,0,0,0,1,0,0,1,0,3,8,1122,0,0,130750,34,25,4,1
0,0,1,1,0,0,1,0,0,1,0,1,0,1,0,1,0,0,4,12,1260,,0,130751,36,25,4,1
0,0,0,1,0,1,1,1,0,1,0,0,0,1,0,0,1,0,4,11,552,900,0,130754,24,25,4,1
1,0,1,0,0,0,1,1,1,0,0,0,0,0,0,1,1,1,2,10,552,,0,130773,24,25,4,0
0,0,0,1,0,,0,0,0,1,0,0,0,1,0,0,1,0,2,12,650,0,0,130775,26,25,4,0
,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,4,12,1406,,0,130785,38,25,4,1
0,0,1,0,1,0,1,0,0,1,0,1,0,1,0,1,1,0,6,9,1260,,0,130801,36,26,1,0
1,0,0,0,1,0,1,1,0,0,1,0,0,0,0,1,0,0,2,12,650,,0,130808,26,25,1,0
1,0,0,1,1,1,1,1,0,0,0,1,0,0,0,0,1,0,3,9,870,0,0,130829,30,26,1,1
1,0,1,1,,0,1,0,0,1,0,1,0,1,1,0,1,0,3,10,870,800,0,130853,30,26,1,1
1,0,1,0,1,0,1,0,0,,1,0,0,0,0,0,0,,3,14,870,0,0,130875,30,25,1,1
0,0,1,0,0,1,1,0,,0,0,0,0,0,0,0,1,1,4,10,1332,,1,130893,37,26,1,0
0,0,1,1,0,0,1,0,0,,0,0,0,1,0,0,0,,2,13,930,3000,1,130906,31,31,2,1
1,0,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,3,12,930,15,0,130911,31,26,2,1
1,0,0,0,1,,1,,1,,1,0,0,0,0,1,1,,3,13,930,,0,130914,31,23,2,1
0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,2,,1056,9000,1,130915,33,23,2,1
0,0,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,6,12,1056,,1,130925,33,31,2,1
0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,12,2970,8800,1,130930,55,27,2,1
0,0,1,1,0,,1,0,0,0,0,0,0,1,0,0,,0,3,,1980,6000,1,130961,45,23,2,1
0,0,0,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,4,12,1980,450,0,130967,45,35,2,1
0,0,0,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,6,12,650,1290,0,130980,26,29,2,1
1,0,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,2,10,600,,0,130986,25,24,2,1
1,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,1,3,12,1056,,,130989,33,24,2,1
0,0,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,4,12,930,2299,0,130998,31,23,2,1
0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,2,12,552,4741,1,130999,24,25,2,1
0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,1,1,1,10,1482,,,131005,39,23,6,0
0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,3,12,992,,,131011,32,23,6,0
1,0,0,1,1,1,1,0,0,0,1,0,0,0,0,0,1,0,4,11,2070,,,131012,46,23,6,1
1,0,0,1,1,,1,0,1,0,0,1,0,0,0,1,1,1,2,12,1560,,0,131021,40,27,6,0
1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,1,1,3,10,702,,0,131025,27,25,6,1
0,0,1,1,0,,1,1,0,1,1,0,0,1,0,0,,0,5,12,870,0,0,131029,30,25,6,1
,0,1,1,0,0,1,0,1,0,1,0,0,0,0,0,1,1,5,10,702,0,0,131038,27,25,6,0
1,0,0,0,1,0,1,1,1,0,1,0,0,0,0,0,1,1,2,11,756,3500,1,131039,28,26,6,0
0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,1,6,11,930,8000,1,131040,31,25,6,0
1,0,0,1,1,0,1,1,1,0,1,0,0,0,0,1,1,1,2,10,650,,0,131041,26,24,6,0
1,0,1,0,1,0,1,1,1,0,1,0,0,0,0,0,0,1,5,12,650,3400,0,131044,26,25,6,0
1,0,1,1,1,1,1,1,1,0,1,0,0,0,1,0,1,0,4,8,650,,,131060,26,22,6,1
1,1,1,1,1,0,1,1,0,1,0,1,0,0,0,0,0,0,4,12,1190,0,0,131075,35,25,6,1
1,0,0,0,0,0,,,1,0,0,1,0,0,0,0,0,1,4,12,756,0,0,131077,28,25,6,0
1,0,1,1,1,,1,1,0,0,1,0,0,0,0,0,1,1,3,12,650,1500,0,131085,26,22,6,0
0,0,0,1,0,,0,0,0,0,1,0,0,1,0,0,,1,2,12,1406,4800,,131090,38,23,6,1
0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,2,10,600,,1,131169,25,35,6,1
0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,1,3,12,812,7800,1,131173,29,35,6,1
0,0,1,0,0,0,,,0,0,1,0,0,1,0,0,1,1,3,11,992,11000,1,131236,32,38,6,1
1,0,0,1,0,0,1,1,1,0,1,0,0,0,0,0,0,1,4,13,870,0,0,131244,30,38,6,1
,1,1,1,1,0,1,0,0,1,0,1,0,1,1,0,1,0,5,10,1980,4200,1,131308,45,26,1,1
0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,5,12,870,,0,131309,30,25,1,1
1,1,0,0,1,0,1,0,1,0,0,1,0,0,0,1,1,0,5,8,870,,0,131310,30,25,1,1
1,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,1,0,7,11,600,268,1,131345,25,24,1,1
,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,12,2550,,0,131407,51,26,4,0
1,0,1,1,1,0,,,0,,1,0,0,0,0,0,0,,3,12,702,,1,131441,27,26,4,1
1,0,1,1,1,1,1,0,1,,0,0,0,0,0,1,1,,4,8,702,,0,131472,27,26,4,1
0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,1,1,5,11,930,,0,131474,31,26,4,1
0,0,1,1,1,0,1,1,0,0,1,0,0,1,0,0,0,0,3,12,756,9360,1,131489,28,24,4,1
,0,1,1,0,1,1,0,0,0,0,0,0,1,0,0,1,0,3,10,1056,,1,131495,33,23,4,1
0,0,0,1,,1,1,,0,0,0,0,0,0,0,0,1,0,2,7,1332,0,0,131536,37,25,4,0
